Date,Close,High,Low,Open,Volume,rsi,EMA_SLOW,EMA_FAST,macd,Signal_line,middle_band,upper_band,lower_band,above_bb_high,below_bb_low,TR,+DM,-DM,Smoothed +DM,Smoothed -DM,Smoothed TR,+DI,-DI,DX,ADX,OBV,PVT,Signal Line_PVT,VROC,rolling_min,rolling_max,%K,%D,MA_FAST,MA_SLOW,intraday_momentum,volume_weighted_return,money_flow_volume,upper_shadow_ratio,lower_shadow_ratio,close_position_in_range,day_of_week,month,quarter,day_of_year,week_of_year,is_quarter_end,is_quarter_start,is_last_day_of_month,is_first_day_of_month,days_from_month_start,days_to_month_end
2025-06-04,332.04998779296875,345.6000061035156,327.3299865722656,345.1000061035156,98912100,42.151253313194665,324.81395665036723,340.5964076658236,15.782451015456388,18.671323381118647,334.8415008544922,381.45507740693984,288.2279243020446,0,0,18.27001953125,0.0,15.71002197265625,49.379974365234375,58.0400390625,202.5299682617188,24.381564263824522,28.65750662020443,8.061872663134212,50.692193574527685,12048960500.0,641186075.7802541,645364569.8385477,-18.15875590049521,332.04998779296875,362.8900146484375,0.0,21.348280243136003,345.86899719238284,291.5264010620117,-13.050018310546875,-3510924.6269337432,-47804849.4376475,0.001505797374992494,0.014214730896192266,0.25834680745941835,2,6,2,155,23,0,0,0,0,3,26
2025-06-05,284.70001220703125,324.54998779296875,273.2099914550781,322.489990234375,287499800,29.54386486514356,321.8425533582683,331.9969622106248,10.15440885235654,16.967940475366227,335.26550140380857,379.7390638650103,290.79193894260686,0,1,58.839996337890625,0.0,54.1199951171875,49.379974365234375,109.88003540039062,248.4099731445313,19.87841862391887,44.233342973093755,37.988231398573426,48.86329212397379,11761460700.0,600188909.6564306,640666835.9843402,91.17978958903964,284.70001220703125,362.8900146484375,0.0,11.378360133800788,340.8769989013672,291.4576010131836,-37.78997802734375,-40997166.12382352,-158813438.3089908,0.007235677801880043,0.04035834302386367,0.22380252374959914,3,6,2,156,23,0,0,0,0,4,25
2025-06-06,295.1400146484375,305.5,291.1400146484375,298.8299865722656,164747700,31.13390164793597,319.8645875279105,326.3266625856729,6.4620750577624335,14.86676739184547,335.78150177001953,377.9715381026778,293.59146543736125,0,0,20.79998779296875,0.0,-17.930023193359375,43.899993896484375,91.95001220703125,259.9199523925782,16.8898129952635,35.37628079746325,35.36990515402223,46.90936011699638,11926208400.0,606230238.481402,636687248.2492735,74.40226032719274,284.70001220703125,362.8900146484375,13.35209376573398,4.450697921911284,336.28699951171876,291.9192013549805,-3.689971923828125,6041328.824971467,-72966157.8561389,0.022599488705228644,0.01355288948070684,0.27855181598630563,4,6,2,157,23,0,0,0,0,5,24
2025-06-09,308.5799865722656,309.8299865722656,281.8500061035156,285.9599914550781,140908900,38.89588226109567,319.02869116082564,323.59640473745645,4.567713576630808,12.806956628802538,336.29750061035156,376.77291487128076,295.82208634942236,0,0,27.97998046875,0.0,9.290008544921875,43.899993896484375,92.280029296875,271.28991699218756,16.18194822100542,34.01528162933252,35.526528976791816,45.824402735811766,12067117300.0,612646893.5123146,632494166.9245944,-15.90575833115999,284.70001220703125,362.8900146484375,30.54095615757202,14.631016641101956,333.21099853515625,292.62820098876955,22.6199951171875,6416655.03091256,128318746.41942012,0.004050813579469637,0.013319027578824532,0.9553252007824187,0,6,2,160,24,0,0,0,0,8,21
2025-06-10,326.0899963378906,327.8299865722656,310.6700134277344,314.94000244140625,151256500,44.68110351055573,319.55175080357117,323.98003421444633,4.428283410875167,11.131221985217065,336.6830001831055,376.5826514148875,296.7833489513235,0,0,19.25,18.0,0.0,49.910003662109375,92.280029296875,277.17993164062506,18.006355426488707,33.29246412273446,29.798168516486328,43.19828404422477,12218373800.0,621229766.3730404,629422378.0528308,-0.31325008996136605,284.70001220703125,362.8900146484375,52.93513600012489,32.276061974476924,329.53099670410154,293.87900115966795,11.149993896484375,8582872.860725876,120582228.97731738,0.005335920309921692,0.01309451090648122,0.8986018084815278,1,6,2,161,24,0,0,0,0,9,20
2025-06-11,326.42999267578125,335.5,322.5,334.3999938964844,122611400,47.40510659397059,320.0612502015127,324.3569509008056,4.295700699292922,9.764117728032238,336.3009994506836,376.45148804981585,296.15051085155136,0,0,13.0,7.670013427734375,0.0,57.58001708984375,82.85003662109375,275.0299377441407,20.93590885491536,30.12400660838924,17.994737496338235,40.76636134767657,12340985200.0,621357606.6240503,626322835.3616996,12.583993991181433,284.70001220703125,362.8900146484375,53.369969517549855,45.615353891748875,326.48399658203124,295.2244009399414,-7.970001220703125,127840.25100987132,-48478799.35235705,0.0033698070893089824,0.012039312452407606,0.302307128673706,2,6,2,162,24,0,0,0,0,10,19
2025-06-12,319.1099853515625,332.5599975585937,316.8599853515625,323.0799865722656,105127500,43.09116490011074,319.9907861385534,323.5497254316913,3.5589392931378825,8.523082041053367,334.8724990844727,375.3499923838933,294.39500578505204,0,0,15.700012207031193,0.0,5.6400146484375,57.58001708984375,87.6800537109375,274.8499755859375,20.949616956338485,31.901059304814282,20.721480070304263,38.71437599076478,12235857700.0,619000182.1004369,623419525.9539706,-18.48123193738267,284.70001220703125,362.8900146484375,44.0081494693868,50.10441832902048,322.5519958496094,296.2374008178711,-3.970001220703125,-2357424.523613329,-74995437.39318942,0.029707660120967046,0.007050860528387017,0.1433119903919072,3,6,2,163,24,0,0,0,0,11,18
2025-06-13,325.3099975585937,332.989990234375,313.29998779296875,313.9700012207031,128964300,45.70185665282675,320.3848017992971,323.82053652813784,3.435734728840714,7.505612578610838,333.9969985961914,374.508151002682,293.48584618970085,0,0,19.69000244140625,0.0,3.55999755859375,57.58001708984375,93.06002807617188,284.5699768066406,20.234044974100755,32.701983926928534,23.552841442145564,36.1792591122311,12364822000.0,621505839.3063383,620893612.4712728,29.40557300394345,284.70001220703125,362.8900146484375,51.93756757073209,49.77189551922287,320.43699645996094,297.0884005737305,11.339996337890568,2505657.2059014128,28360464.87845103,0.023608228253611946,0.0020596152369805306,0.6099547115478999,4,6,2,164,24,0,0,0,0,12,17
2025-06-16,329.1300048828125,332.04998779296875,326.4100036621094,331.2900085449219,83925900,38.23528911304182,321.0325946202983,324.6373778134724,3.6047831931741143,6.725446701523493,332.9544982910156,372.80150513680815,293.1074914452231,0,0,6.739990234375057,-0.94000244140625,0.0,36.029998779296875,93.06002807617188,266.85995483398443,13.501463268144299,34.87223406526663,44.17849363431207,34.388039385785966,12448747900.0,622491353.2932975,618426318.3475071,-26.673260250562013,284.70001220703125,358.42999267578125,60.260415631891604,52.068710890670125,319.08099670410155,298.3254006958008,-2.160003662109375,985513.9869591906,-2975831.642731653,0.002309054892440988,0.00826421529568216,0.4822710760829681,0,6,2,167,25,0,0,0,0,15,14
2025-06-17,316.3500061035156,327.260009765625,314.739990234375,326.0899963378906,88282700,36.507619953184836,320.68573621164774,323.36239755040214,2.6766613387544,5.915689628969675,331.66749877929686,371.93266791323754,291.4023296453562,0,0,14.3900146484375,0.0,11.670013427734375,34.82000732421875,104.73004150390625,272.1599731445313,12.79394869198032,38.48105961132244,50.096746483973845,32.96697898338753,12360465200.0,619063368.0549576,615968239.7113631,-6.696547941267548,284.70001220703125,358.42999267578125,42.926898522506775,51.70829390837678,316.28899841308595,299.86380096435545,-9.739990234375,-3427985.238339936,-65577216.523126185,0.0036984776517264865,0.005089349891028307,0.12859531599260432,1,6,2,168,25,0,0,0,0,16,13
2025-06-18,322.04998779296875,329.32000732421875,315.45001220703125,317.3099975585937,95137700,38.221957172621586,320.7867918843382,323.16048835695085,2.3736964726126644,5.207290997698273,330.57899780273436,370.6374147031515,290.52058090231725,0,0,13.8699951171875,2.05999755859375,0.0,34.170013427734375,104.73004150390625,274.3199768066407,12.456261416141674,38.17805860261029,50.79913619249312,31.757384801242655,12455602900.0,620777555.3080448,618255867.0059869,24.013175903790355,284.70001220703125,346.4599914550781,60.47601705941097,54.5544437379364,315.28899841308595,301.63900085449217,4.739990234375057,1714187.2530871294,-4595995.836437129,0.022574195952765636,0.005775455432404451,0.4758455590947144,2,6,2,169,25,0,0,0,0,17,12
2025-06-20,322.1600036621094,332.3599853515625,317.7799987792969,327.95001220703125,108688000,41.47846988266417,320.8885112752842,323.0065676346676,2.118056359383388,4.589444070035296,329.9559982299805,370.13717178803705,289.7748246719239,0,0,14.579986572265625,3.03997802734375,0.0,37.209991455078125,94.02005004882812,270.5099792480469,13.755496768922542,34.756592089571484,43.290437115390965,31.46857842599113,12564290900.0,620814684.3415439,619876360.9904472,51.81457301452943,284.70001220703125,344.2699890136719,62.88401215375702,55.42897591189154,319.0349975585938,303.64500091552736,-5.790008544921875,37129.03349911209,-43385611.88592402,0.01368876674405451,0.013595743831907876,0.3004121339960711,4,6,2,171,25,0,0,0,0,19,10
2025-06-23,348.67999267578125,357.5400085449219,327.4800109863281,327.5400085449219,190716800,51.81152598637165,322.94713952717285,326.95632533330047,4.009185806127618,4.473392417253761,330.33799743652344,371.10386572143034,289.57212915161654,0,0,35.3800048828125,25.180023193359375,0.0,62.3900146484375,82.06002807617188,291.1999816894531,21.425143740212395,28.1799564684327,13.617173838594699,30.69183496072779,12755007700.0,636514359.6060979,622528301.6675342,95.52796100857705,284.70001220703125,348.67999267578125,100.0,74.45334307105595,324.3889953613281,305.17460052490236,21.139984130859375,15699675.264554044,78291383.35720338,0.025410164204990607,0.00017207055137177828,0.7052556022693282,0,6,2,174,26,0,0,0,0,22,7
2025-06-24,340.4700012207031,356.260009765625,340.44000244140625,356.1700134277344,114736200,48.895095180223414,324.24512928224914,329.03535239290085,4.790223110651709,4.536758555933351,330.3944976806641,371.21599292589246,289.5730024354357,0,0,15.82000732421875,-1.279998779296875,0.0,53.730010986328125,82.06002807617188,294.30999755859375,18.256264290047127,27.882174835000185,20.863104013693025,30.84706121401813,12640271500.0,633812790.1401836,623926415.4194388,-13.33325276196145,284.70001220703125,348.67999267578125,87.16787439613528,83.35062884996405,327.5779968261719,306.9360006713867,-15.70001220703125,-2701569.4659143593,-114301061.57785803,0.0002643297135292789,8.810990450975965e-05,0.0018962557136106694,1,6,2,175,26,0,0,0,0,23,6
2025-06-25,327.54998779296875,343.0,320.3999938964844,342.70001220703125,119845100,48.69686067996979,324.4899336163765,328.8068347621421,4.316901145765598,4.492787073899801,328.62749633789065,366.47778449742236,290.77720817835893,0,0,22.600006103515625,0.0,20.040008544921875,53.730010986328125,86.3900146484375,298.6399841308594,17.991566381407413,28.927812496327597,23.308590984161214,31.936112522662913,12520426400.0,629264958.3321047,624805010.0536673,6.220513406844302,284.70001220703125,348.67999267578125,66.9740366783433,84.71397035815947,327.7239959716797,308.44080047607423,-15.1500244140625,-4547831.808078874,-44013993.59951698,0.0009158534701249989,0.021828710617401437,0.31637132576740407,2,6,2,176,26,0,0,0,0,24,5
2025-06-26,325.7799987792969,331.04998779296875,323.6099853515625,324.6099853515625,80440900,66.16304332425506,324.5854939988151,328.3411676878582,3.7556736890431353,4.345364396928468,327.0714965820313,362.50984010307565,291.6331530609869,0,0,7.44000244140625,0.0,-3.209991455078125,53.730010986328125,29.060028076171875,247.239990234375,21.731925703197902,11.753773347355324,29.798250115007612,31.35111385955107,12439985500.0,628830278.0861696,625897242.9409709,-41.28084290684315,295.1400146484375,348.67999267578125,57.22823441431192,70.45671516293011,327.65899658203125,309.90940032958986,1.170013427734375,-434680.24593506905,-33516766.659627497,0.016176527206264495,0.0030695561535892973,0.2916683753678356,3,6,2,177,26,0,0,0,0,25,4
2025-06-27,323.6300048828125,329.3399963378906,317.5,324.510009765625,89067000,61.99174825498201,324.51471702725934,327.6163734101589,3.1016563828995345,4.096622794122681,325.3314971923828,357.55881002852544,293.1041843562402,0,0,11.839996337890625,0.0,6.1099853515625,53.730010986328125,53.10003662109375,238.27999877929688,22.54910662312648,22.284722550412983,0.5896977295651882,28.866813329232713,12350918500.0,628242478.0152761,626645758.353075,-34.986309949174185,308.5799865722656,348.67999267578125,37.53121201950994,53.91116103738833,328.1109985351562,311.29980041503904,-0.8800048828125,-587800.0708935572,3159573.269182832,0.014924409045030713,0.01894139848016497,0.5177370585848704,4,6,2,178,26,0,0,0,0,26,3
2025-06-30,317.6600036621094,325.5799865722656,316.6000061035156,319.8999938964844,76695100,54.07834014212659,324.00696048169266,326.08462421815125,2.0776637364585895,3.6928309825898635,323.89149780273436,354.6856022226456,293.0973933828231,0,0,8.97998046875,0.0,0.899993896484375,53.730010986328125,44.71002197265625,219.27999877929688,24.502923789418134,20.389466536643152,9.162927665241751,26.983698949836278,12274223400.0,626827683.856163,627127572.8600602,-21.64582877855717,316.3500061035156,348.67999267578125,4.0519582514071795,32.9371348950763,327.3459991455078,312.8220004272461,-2.239990234375,-1414794.1591131059,-58588909.383671306,0.017880729742873684,0.003336893365045371,0.11804007381776625,0,6,2,181,27,1,0,1,0,29,0
2025-07-01,300.7099914550781,305.8900146484375,293.2099914550781,298.4599914550781,145085700,38.54279403887823,322.28125907231384,322.18083456229385,-0.10042451001999098,2.9341798840678925,321.792497253418,352.91262954965123,290.67236495718475,0,0,24.45001220703125,0.0,23.3900146484375,35.730010986328125,68.10003662109375,224.48001098632812,15.916789574865199,30.33679316116986,31.175971099575783,27.082113420056952,12129137700.0,619086059.611011,627130094.1440661,51.295313554205244,300.7099914550781,348.67999267578125,0.0,13.861056756972324,324.5039978027344,314.0088003540039,2.25,-7741624.245152043,26545334.62415463,0.017225976323972388,0.017458681616868355,0.5914815674795446,1,7,3,182,27,0,1,0,1,0,30
2025-07-02,315.6499938964844,316.8299865722656,303.82000732421875,312.6300048828125,119483700,45.7003839284171,321.7900542444746,321.176089844477,-0.6139643999975988,2.2245510272547944,320.3614974975586,349.7114191069717,291.01157588814556,0,0,16.1199951171875,10.939971923828125,0.0,38.999969482421875,68.10003662109375,227.60000610351562,17.13531126386884,29.920929171733373,27.17092948673197,27.737555705085075,12248621400.0,625022299.9104123,627601732.433218,34.44788392920437,300.7099914550781,348.67999267578125,31.14446958771052,11.732142613039187,324.4339965820312,315.7718002319336,3.019989013671875,5936240.299401297,97809585.27987726,0.0037382946255682136,0.027910653346009034,0.9093009556451517,2,7,3,183,27,0,0,0,0,1,29
2025-07-03,315.3500061035156,318.45001220703125,312.760009765625,317.989990234375,58042300,48.41136582541748,321.3130136414406,320.2797692689445,-1.0332443724960854,1.5729919473046183,319.52649841308596,348.4229916949944,290.63000513117754,0,0,5.69000244140625,1.620025634765625,0.0,40.6199951171875,62.46002197265625,217.58999633789068,18.668135392635243,28.705373879258435,21.187449781302572,27.77083925587067,12190579100.0,624967137.6046543,628063116.1291192,-55.93358412639363,300.7099914550781,348.67999267578125,30.519104181550638,20.554524589753672,323.7639984130859,317.3194003295898,-2.639984130859375,-55162.30575800429,-5202482.788389651,0.0014587663349867107,0.008213084787315056,0.4551836945607155,3,7,3,184,27,0,0,0,0,2,28
2025-07-07,293.94000244140625,296.1499938964844,288.7699890136719,291.3699951171875,131177900,38.25533583506661,319.2853831821788,316.2274974493232,-3.0578857328555955,0.6468164112725755,319.9884979248047,346.7576889851921,293.21930686441726,0,0,26.58001708984375,0.0,23.990020751953125,40.6199951171875,82.89004516601562,224.48001098632818,18.095150182285693,36.92535687334049,34.223978837594686,28.533063355545607,12059401200.0,616061099.028375,625790531.6204833,28.159988588712988,293.94000244140625,348.67999267578125,0.0,20.554524589753672,320.94199829101564,318.1834002685547,2.57000732421875,-8906038.576279279,52613713.94280042,0.007518512065888268,0.008845363277648656,0.7005433604481117,0,7,3,188,28,0,0,0,0,6,24
2025-07-08,297.8099975585937,304.04998779296875,294.3500061035156,297.0,103246700,38.278438230674524,317.69461387672806,313.39403592767246,-4.300577949055594,-0.3426624607930584,320.1219970703125,346.3913823717652,293.8526117688598,0,0,10.1099853515625,7.899993896484375,0.0,49.459991455078125,82.89004516601562,227.85000610351562,21.70725921885985,36.37921568821791,25.25881712193608,27.181657890375895,12162647900.0,617420438.422629,623969159.2074218,6.315606291201832,293.94000244140625,348.67999267578125,7.069776776754351,12.529626986101617,315.85499877929686,318.94940002441405,0.8099975585936932,1359339.3942539967,-29590334.173787624,0.02095292396266119,0.008898270434571323,0.3567008229791958,1,7,3,189,28,0,0,0,0,7,23
2025-07-09,295.8800048828125,300.1499938964844,293.54998779296875,297.54998779296875,75586800,41.66191189007403,316.0787169142158,310.6995696130786,-5.379147301137209,-1.3499594288618886,319.4869979858398,347.488030191205,291.48596578047466,0,0,6.600006103515625,0.0,0.800018310546875,49.459991455078125,72.02005004882812,220.05999755859375,22.475684814959966,32.72746107781442,18.571000070842558,24.929818860866515,12087061100.0,616930589.2853211,622598673.7577791,-10.71173755061733,293.94000244140625,348.67999267578125,3.544031398434538,3.5379360583962494,311.3959991455078,319.1679998779297,-1.66998291015625,-489849.1373078805,-22217596.05824107,0.00878736670447711,0.007874871742981881,0.35303256538994626,2,7,3,190,28,0,0,0,0,8,22
2025-07-10,309.8699951171875,310.4800109863281,300.0,300.04998779296875,104365300,45.35256611793704,315.61881159591746,310.5719427675569,-5.046868828360573,-2.0893413087616253,318.6759979248047,346.8110380991103,290.54095775049905,0,0,14.600006103515625,10.33001708984375,0.0,57.730010986328125,72.02005004882812,220.79000854492188,26.14702149195415,32.61925234908215,11.013512401067814,22.087988590050422,12191426400.0,621865257.0685865,621824782.5336032,-13.134892098306732,293.94000244140625,348.67999267578125,29.101197511317263,13.238335228835338,309.6279998779297,319.6477996826172,9.82000732421875,4934667.783265384,92215600.97167747,0.001968618706984654,0.000161318597330575,0.941792439019925,3,7,3,191,28,0,0,0,0,9,21
2025-07-11,313.510009765625,314.0899963378906,305.6499938964844,307.8900146484375,79236400,46.78606101384958,315.4626040529329,311.023953074952,-4.438650977980899,-2.55920324260548,318.0299987792969,346.0082760965269,290.05172146206684,0,0,8.44000244140625,3.6099853515625,0.0,58.300018310546875,72.02005004882812,214.6500244140625,27.160499268374384,33.55231393307488,10.527950077839442,19.74781094451103,12270662800.0,622796039.8524451,621219622.737733,-13.312174591348548,293.94000244140625,348.67999267578125,35.75084182592601,22.798690245225888,308.4010009765625,320.07739990234376,5.6199951171875,930782.7838586902,68346344.29315767,0.0018499778449840047,0.007144973627975318,0.9312812305914686,4,7,3,192,28,0,0,0,0,10,20
2025-07-14,316.8999938964844,322.6000061035156,312.6700134277344,317.7300109863281,78043400,35.74120298548742,315.5690773746774,311.92795935518774,-3.6411180194896815,-2.7755861979823204,317.919499206543,345.89727363635745,289.9417247767285,0,0,9.92999267578125,8.510009765625,0.0,41.6300048828125,72.02005004882812,189.20001220703125,22.00317240849808,38.065563108960326,26.740018017848676,20.685156957314884,12348706200.0,623639923.2350398,620865427.1131638,-11.40271411024001,293.94000244140625,340.4700012207031,49.34449184918951,38.065510395477546,307.7279998779297,320.77219970703123,-0.83001708984375,843883.3825946999,-11553510.520471519,0.015367608743547694,0.01334799794915189,0.42598021998615426,0,7,3,195,29,0,0,0,0,13,17
2025-07-15,310.7799987792969,321.20001220703125,310.5,319.67999267578125,77556300,36.424321412823225,315.21433081205663,311.7513500358199,-3.4629807762367477,-2.913065113633206,317.1929992675781,345.1172852526982,289.268713282458,0,0,10.70001220703125,0.0,2.170013427734375,42.910003662109375,74.1900634765625,184.08001708984375,23.31051699173101,40.30315981574069,26.712247549278306,21.102952924142407,12271149900.0,622142150.4788114,621204992.7651416,-37.18861080268135,293.94000244140625,327.54998779296875,50.104146615189606,45.06649343010165,307.0399993896484,321.37739990234377,-8.899993896484375,-1497772.7562284875,-73497300.94951315,0.004890982486554887,0.0009009549533035072,0.02616808033650652,1,7,3,196,29,0,0,0,0,14,16
2025-07-16,321.6700134277344,323.5,312.6199951171875,312.79998779296875,97284800,47.26054060940192,315.6925295243291,313.2772982499606,-2.415231274368466,-2.813498345780258,316.8199996948242,344.26815668810036,289.3718427015481,0,0,12.720001220703125,2.29998779296875,0.0,45.209991455078125,54.150054931640625,174.20001220703125,25.952920945463237,31.084989171691323,8.997644225896313,20.080742441409196,12368434700.0,625551098.6132847,621263748.1765718,18.822871297044962,293.94000244140625,325.7799987792969,87.09175306445785,62.180130509612276,309.13600158691406,322.06660034179686,8.870025634765625,3408948.134473343,64558734.17082373,0.005689018235514997,0.0005595569007432244,0.8318027794753527,2,7,3,197,29,0,0,0,0,15,15
2025-07-17,319.4100036621094,324.3399963378906,317.0599975585937,323.1499938964844,73922900,47.045730794249636,315.96789797897947,314.2207913902912,-1.7471065886882684,-2.6002199943618605,316.9729995727539,344.4442297997522,289.50176934575563,0,0,7.279998779296932,0.839996337890625,0.0,46.04998779296875,57.36004638671875,174.04000854492193,26.459426299719276,32.957965738040855,10.937099753876298,18.733517415614102,12294511800.0,625031726.371766,621270924.7062509,-25.57435476644735,293.94000244140625,323.6300048828125,85.78645714485415,74.32745227483382,309.5120025634766,322.84960021972654,-3.739990234375,-519372.241518722,-26197818.832515113,0.0037256267108898944,0.007357334073757072,0.32280308988109524,3,7,3,198,29,0,0,0,0,16,14
2025-07-18,329.6499938964844,330.8999938964844,321.4200134277344,321.6600036621094,94255000,52.5970618337774,316.9813865654613,316.5945148527824,-0.38687171267889653,-2.1575503380252674,317.3529998779297,345.3256094110334,289.38039034482597,0,0,11.489990234375,6.55999755859375,0.0,52.6099853515625,51.25006103515625,173.6900024414063,30.28958754797087,29.506626930036038,1.3093815800376571,18.78492340493357,12388766800.0,628053454.7724895,622603408.6778193,-4.70832183322364,293.94000244140625,329.6499938964844,100.0,90.95940340310396,310.94200134277344,323.93559997558594,7.989990234375,3021728.40072358,69398672.34502782,0.003791900570623405,0.0007280152853364857,0.8681431873407379,4,7,3,199,29,0,0,0,0,17,13
2025-07-21,328.489990234375,338.0,326.8800048828125,334.3999938964844,75768800,54.8744202580245,317.8338757261216,318.42458798841204,0.590712262290424,-1.6078978179621293,317.669499206543,346.0119149998479,289.3270834132381,0,0,11.1199951171875,7.100006103515625,0.0,59.709991455078125,50.350067138671875,175.8300170898438,33.95892944978111,28.635649345893267,8.50437882370687,18.737884201966786,12312998000.0,627786832.3332329,623755230.2234418,-73.64561644912449,293.94000244140625,329.6499938964844,96.75159916078776,94.17935210188058,314.3970001220703,324.9809997558594,-5.910003662109375,-266622.43925668334,-53828743.895826876,0.010959256630125796,0.004901170201152176,0.144782918800586,0,7,3,202,30,0,0,0,0,20,10
2025-07-22,332.1099853515625,335.4100036621094,321.54998779296875,329.739990234375,77370400,66.05973842159534,318.89136532800615,320.5300337365891,1.6386684085829302,-0.9585845726531175,316.840998840332,342.1757605201199,291.5062371605441,0,0,13.860015869140625,0.0,5.33001708984375,59.709991455078125,32.290069580078125,165.24002075195318,36.135308615526384,19.541312953809012,29.804243134710468,18.63990363304784,12390368400.0,628639462.4849614,625056216.134513,-53.03703784635536,293.94000244140625,332.1099853515625,100.0,98.91719972026254,317.8269989013672,325.92679931640623,2.3699951171875,852630.1517285486,40527190.10650325,0.009936522405233317,0.02466051248802391,0.7619037128584091,1,7,3,203,30,0,0,0,0,21,9
2025-07-23,332.5599975585937,336.20001220703125,328.6700134277344,330.8999938964844,92553800,60.153720363367015,319.903856604346,322.38079740151284,2.476940797166833,-0.2714794986891274,316.44549865722655,340.43855453346634,292.45244278098676,0,0,7.529998779296875,0.790008544921875,0.0,49.560028076171875,32.290069580078125,156.65002441406256,31.637421227061647,20.612872357254115,21.09949650716762,18.20622984879324,12482922200.0,628764873.7693075,625822840.212371,-34.31656907406133,293.94000244140625,332.5599975585937,100.0,98.91719972026254,321.49499816894524,326.6127990722656,1.6600036621093182,125411.28434615974,3072460.717397743,0.010945437440011915,0.006705498211010917,0.5165982412093524,2,7,3,204,30,0,0,0,0,22,8
2025-07-24,305.29998779296875,310.1499938964844,300.4100036621094,310.0,156966000,45.44134205348423,318.82208854424397,319.75298053865987,0.9308919944159015,-0.031005200068121602,315.33299865722654,339.2212321725445,291.4447651419086,0,0,32.14999389648432,0.0,28.260009765625,47.94000244140625,60.550079345703125,183.11001586914062,26.18098317225122,33.067595488045384,11.623253201192808,17.52307295021397,12325956200.0,615898339.2363404,625056429.0328037,3.7747138139517973,293.94000244140625,332.5599975585937,29.4147767680759,76.47159225602526,321.0379974365234,326.35119873046875,-4.70001220703125,-12866534.53296706,644270.7726183899,0.0004913000408672681,0.016016981088172268,0.5020522616727895,3,7,3,205,30,0,0,0,0,23,7
2025-07-25,316.0599975585937,323.6300048828125,308.010009765625,308.739990234375,148227000,61.10664356345222,318.6174892119736,319.18482931095735,0.5673400989837774,0.08866385974225818,314.8469985961914,338.23048972249774,291.46350746988503,0,0,18.33001708984375,13.480010986328125,0.0,61.420013427734375,36.56005859375,174.86001586914062,35.12524754298264,20.90818670696583,25.372460257564683,16.89082162306897,12474183200.0,621122459.87604,624776710.8818038,20.891695225729418,295.8800048828125,332.5599975585937,55.01634870583138,61.47704182463571,321.2929962158203,325.9909985351562,7.320007324218693,5224120.639699602,4554807.114987864,0.023951171873865206,0.002309626255665506,0.5153642960462405,4,7,3,206,30,0,0,0,0,24,6
2025-07-28,325.5899963378906,330.489990234375,315.69000244140625,318.45001220703125,112673800,63.19840046628906,319.1339712213008,320.17023962279325,1.036268401492464,0.2781847680922993,314.9449981689453,338.49928080414156,291.390715533749,0,0,14.79998779296875,6.8599853515625,0.0,60.3800048828125,36.56005859375,179.55001831054688,33.62851502380813,20.36204670863152,24.571828648349832,16.84175101781281,12586857000.0,624519856.5246294,625040900.4424502,7.178235951582603,295.8800048828125,332.5599975585937,80.99781185260385,55.142979108837004,322.16199645996096,325.54919860839846,7.139984130859375,3397396.6485894243,38065504.343658514,0.015049583683304465,0.008476948913000229,0.6689190577912856,0,7,3,209,31,0,0,0,0,27,3
2025-07-29,321.20001220703125,326.25,318.25,325.54998779296875,87358900,61.75487671976594,319.28701129431784,320.32866617421445,1.0416548798966119,0.4308787904531618,315.1219985961914,338.81497982400697,291.42901736837587,0,0,8.0,0.0,-2.55999755859375,60.3800048828125,33.200042724609375,180.95001220703125,33.36833424124317,18.347632210504656,29.044612450108943,17.58986618776041,12499498100.0,623341981.9308063,624795443.033286,-32.26117615495141,305.29998779296875,332.5599975585937,58.32728803388962,64.78048286410824,323.20399780273436,325.1167987060547,-4.3499755859375,-1177874.5938230192,-22931444.623130128,0.002179365443355773,0.009184346496967003,0.3687515254179668,1,7,3,210,31,0,0,0,0,28,2
2025-07-30,319.0400085449219,324.45001220703125,311.6199951171875,322.17999267578125,83931900,54.78252371740737,319.2687147943626,320.13041115432327,0.8616963599606606,0.5170423043546616,316.0384994506836,338.78327482873175,293.2937240726355,0,0,12.83001708984375,0.0,6.6300048828125,50.04998779296875,39.830047607421875,179.18002319335938,27.93279457217062,22.2290671122639,11.370645483193098,17.6153756936265,12415566200.0,622777557.259331,624544979.798571,0.007149163726573084,305.29998779296875,332.5599975585937,50.40357971287077,63.242893199788035,322.9409973144531,324.49799865722656,-3.139984130859375,-564424.6714752394,13149159.298432695,0.0071151563138803706,0.0232573132797451,0.5783323100812343,2,7,3,211,31,0,0,0,0,29,1
2025-07-31,308.2699890136719,321.3699951171875,306.1000061035156,319.6099853515625,85270900,47.456301359513255,318.4539943661633,318.3057308249923,-0.14826354117099072,0.38398113524953115,315.669499206543,338.6787350065688,292.6602634065172,0,0,15.269989013671875,0.0,5.519989013671875,46.44000244140625,45.35003662109375,186.010009765625,24.966399657696513,24.38042806311089,1.1874554488100229,16.948197505838685,12330295300.0,619899017.785126,623638931.2444195,-3.411540426380254,305.29998779296875,332.5599975585937,10.895084947652208,39.875317564804156,321.8269958496094,323.8215985107422,-11.339996337890625,-2878539.4742050194,-61035598.20991363,0.005709312707341907,0.00703922855750197,0.14210769286030883,3,7,3,212,31,0,0,1,0,30,0
